environmentId,processId,processName,packageId,componentType
497b3021-ef13-4e59-93b8-f30e245a317a,60c68281-c771-4108-9db4-7f5b4f7bec7f,HNK_MX_PRC_09080_HYBRIS_SAPxRM_OrderSimulate_Etrade,86975c37-0751-40fc-974e-5708d2353c59,process
497b3021-ef13-4e59-93b8-f30e245a317a,90996305-2d25-4267-8272-4ca119094eaf,HNK_GLO_PRC_05930_DiCE_SalesOrderSubmit,c684307c-8f76-4227-8c8c-4f96aaa2d53b,process
497b3021-ef13-4e59-93b8-f30e245a317a,1a06ea4e-50d2-482b-8d55-6b65579bb16b,HNK_GLO_PRC_05920_DiCE_SalesOrderSimulate,ea204deb-7318-43bd-b92c-63f3fb242ae5,process
497b3021-ef13-4e59-93b8-f30e245a317a,90e483c2-d99c-4245-92e3-27d025373d06,HNK_RU_PRC_SF_HR.Local.018_Payroll,1e3d68b7-e284-44c3-9c29-caf367e1c667,process
497b3021-ef13-4e59-93b8-f30e245a317a,90e483c2-d99c-4245-92e3-27d025373d06,HNK_RU_PRC_SF_HR.Local.018_Payroll,c81d1ce2-2ae4-476c-a0b0-13bdc7b60db5,process
497b3021-ef13-4e59-93b8-f30e245a317a,11d0f4d8-5b10-4217-8690-60b11d6b53b8,HNK_IE_PRC_26310_MUTLI_SAPX20_CommonIDoc_SEND,cacfbb5c-1308-4541-8be3-9343681090ca,process
497b3021-ef13-4e59-93b8-f30e245a317a,ecb76c8b-82b7-4113-a0d7-abd3a8a914ed,HNK_GLO_PRC_08971_Etrade_CustomerProductList_AtomQueue_Listener,649e8505-d203-48a9-9b74-319c4b5d7a94,process
497b3021-ef13-4e59-93b8-f30e245a317a,11d0f4d8-5b10-4217-8690-60b11d6b53b8,HNK_IE_PRC_26310_MUTLI_SAPX20_CommonIDoc_SEND,5e9960da-f045-432d-b113-b30cb53724f8,process
497b3021-ef13-4e59-93b8-f30e245a317a,13dfd4b7-39cd-47ba-8783-1f34393ca297,HNK_BI_PRC_14980_Heilite_Esker_InvoiceAck_20_BPISD,6b4d595e-1324-4dac-983b-897f9a39a66c,process
497b3021-ef13-4e59-93b8-f30e245a317a,ecb76c8b-82b7-4113-a0d7-abd3a8a914ed,HNK_GLO_PRC_08971_Etrade_CustomerProductList_AtomQueue_Listener,a17f2bfc-d098-4f3f-b387-a63a7e85c672,process
497b3021-ef13-4e59-93b8-f30e245a317a,1d541216-25ad-4b52-ae83-c5764bb009fb,HNK_RU_PRC_14400_ALCO2_MAIN_DATA_MSEG,f47045ce-eec6-42a4-9aea-b04d1d3ef251,process
497b3021-ef13-4e59-93b8-f30e245a317a,1a745438-3907-4fd8-b3da-89944d013d76,HNK_MX_PRC_14300_HYBRIS_SAPxRM_POCancelOrder_Etrade,acdee543-bf1f-4481-8381-5bff91011e0d,process
497b3021-ef13-4e59-93b8-f30e245a317a,8f762c65-01b5-4cd4-b89b-29bb62cb065e,HNK_BI_PRC_14710_Heilite_Esker_Companycode,0f7c1f5d-b3fc-4b7e-ab3f-ef9e0646186c,process
497b3021-ef13-4e59-93b8-f30e245a317a,95601766-9001-4ff6-bffa-8c00e47d8ef9,HNK_BI_PRC_14720_Heilite_Esker_Vendor,08afdf8b-e71b-47c0-a9e9-dde16432d49b,process
497b3021-ef13-4e59-93b8-f30e245a317a,47d0e15e-57c7-43d3-9355-617f0b2d7098,HNK_BI_PRC_14730_Heilite_Esker_Currency,f3021b64-e21b-4f60-a853-ed2bb3f29a07,process
497b3021-ef13-4e59-93b8-f30e245a317a,d3b27d1f-6a36-45b7-a0c4-ae1172a338cc,HNK_BI_PRC_14740_Heilite_Esker_GLaccount,b54649e1-649f-4d43-a8af-0831f09fb512,process
497b3021-ef13-4e59-93b8-f30e245a317a,30942cd6-8751-4366-9ea0-2372fc84bb33,HNK_BI_PRC_14750_Heilite_Esker_Costcenter,d694468b-af51-487d-811e-62cc0343949a,process
497b3021-ef13-4e59-93b8-f30e245a317a,45baad02-1372-4a6a-815e-a4bfdf860176,HNK_BI_PRC_14760_Heilite_Esker_Brands,64c7ea33-cc63-419a-8645-80f5d1d6149d,process
497b3021-ef13-4e59-93b8-f30e245a317a,99b12e92-7ff3-47ed-a92e-91b01ca960d9,HNK_BI_PRC_14770_Heilite_Esker_TaxCode,b63cfaa8-bf15-4a85-ba3c-4215c4d20352,process
497b3021-ef13-4e59-93b8-f30e245a317a,a79fdb4f-129c-469f-942d-84edf2597dcf,HNK_BI_PRC_14780_Heilite_Esker_PaymentTerms,cab8d79c-5013-4510-a829-8bc8408f6a8e,process
497b3021-ef13-4e59-93b8-f30e245a317a,88c03a91-1a96-4f01-b0d7-5032ac5892ca,HNK_BI_PRC_14790_Heilite_Esker_POHeader_PFix,f9d1dfa2-156e-4032-9333-b9f05b4b0094,process
497b3021-ef13-4e59-93b8-f30e245a317a,04127b62-f01f-466a-85de-d0c6dc7d1c34,HNK_BI_PRC_14800_Heilite_Esker_POLine_PFix,42cf10b3-1490-4f6e-ba35-8632ca3824b1,process
497b3021-ef13-4e59-93b8-f30e245a317a,d78ab7d6-86c5-42ba-b3c7-6f273b628924,HNK_BI_PRC_14810_Heilite_Esker_BankDetails,38cd6c13-7c3e-4fcd-894a-f36e03f6b3e6,process
497b3021-ef13-4e59-93b8-f30e245a317a,3de7a5b4-93c6-4394-b6f3-47a64b83d4a3,HNK_BI_PRC_14820_Heilite_Esker_WHT,285d4063-5389-4e72-80d2-9bff29c0f604,process
497b3021-ef13-4e59-93b8-f30e245a317a,90cec51a-c8be-4c4a-b31b-cd314be30b39,HNK_BI_PRC_14830_Heilite_Esker_InvoicePosting,c15b3034-90e5-4b89-a0bf-55fa8fa8cebf,process
497b3021-ef13-4e59-93b8-f30e245a317a,73fe6250-df6b-4f9f-831a-dda19d904c7a,HNK_BI_PRC_14840_Heilite_Esker_InvoiceACK,ed137477-d2e5-40dc-ac51-fb4b72a2e0b2,process
497b3021-ef13-4e59-93b8-f30e245a317a,6d625b2f-cb0a-4078-8856-1b93e16e97b1,HNK_BI_PRC_14850_Esker_Heilite_PaymentStatusUpdates,77d1553c-e1cb-4034-af72-501ccde1574d,process
497b3021-ef13-4e59-93b8-f30e245a317a,441b6d7f-632a-4b6d-b4f4-3bb9d468c278,HNK_BI_PRC_14860_Heilite_Esker_Companycode,a0732c03-4f86-473c-97cc-5537c5eb31ff,process
497b3021-ef13-4e59-93b8-f30e245a317a,2c4f68bb-a28e-4e8e-b7bc-9f7d37ecd78a,HNK_BI_PRC_14870_Heilite_Esker_Vendor,bc81fb46-2710-459d-9666-28b21a18a07f,process
497b3021-ef13-4e59-93b8-f30e245a317a,8847788a-7b16-4c64-8507-b5eb7ba13ca5,HNK_BI_PRC_14880_Heilite_Esker_Currency,626257d8-90b1-4c5a-8283-8d15dd736f6c,process
497b3021-ef13-4e59-93b8-f30e245a317a,27cd819d-af50-4e32-ad2e-02254abd5a2f,HNK_BI_PRC_14890_Heilite_Esker_GLaccount,64218137-fd41-4cc9-bbb9-e8c1f3c0fe7c,process
497b3021-ef13-4e59-93b8-f30e245a317a,713f762e-0ab6-4b76-a42d-e3f92cefe495,HNK_BI_PRC_14900_Heilite_Esker_Costcenter,7eda0c51-6d30-4726-8c2c-cc6d9f87004e,process
497b3021-ef13-4e59-93b8-f30e245a317a,8ae61613-ac1b-4b93-a03f-a6afd191e443,HNK_BI_PRC_14910_Heilite_Esker_Brands,a5dcd9d4-0639-43f5-a900-949f0f47e112,process
497b3021-ef13-4e59-93b8-f30e245a317a,b4fc77e6-93ec-4167-8efa-ed5264d242b5,HNK_BI_PRC_14920_Heilite_Esker_TaxCode,c8a01447-2c3a-4265-afae-4589a6babfc0,process
497b3021-ef13-4e59-93b8-f30e245a317a,dda5bba0-4f59-4548-ab37-fcfd7e55287d,HNK_BI_PRC_14930_Heilite_Esker_PaymentTerms,6d28f637-cc6e-4e7e-9a7d-6e592dce1a8e,process
497b3021-ef13-4e59-93b8-f30e245a317a,57267099-6749-4b6f-8574-af1aee1c9dc6,HNK_BI_PRC_14940_Heilite_Esker_POHeader,854c0b3b-9a5f-4eb1-bbfb-dd761043c1e1,process
497b3021-ef13-4e59-93b8-f30e245a317a,837927b7-9d58-4d48-a296-9c1668da4990,HNK_BI_PRC_14950_Heilite_Esker_POLine,e76fdbff-8bb0-40e9-a467-9e5db5b8dde5,process
497b3021-ef13-4e59-93b8-f30e245a317a,a6c1eb6e-9b45-4ec8-afd6-05347c7af3b7,HNK_BI_PRC_14960_Heilite_Esker_BankDetails,08a508f0-4df8-446f-89df-c172795ea596,process
497b3021-ef13-4e59-93b8-f30e245a317a,d964188f-4e01-4e44-ba26-ff1e4a1e8aa2,HNK_BI_PRC_14970_Heilite_Esker_WHT,8770f28c-3294-40e1-a0cd-592a64b86cab,process
497b3021-ef13-4e59-93b8-f30e245a317a,13dfd4b7-39cd-47ba-8783-1f34393ca297,HNK_BI_PRC_14980_Heilite_Esker_InvoiceAck_20_BPISD,9fb78f0b-a541-4e24-b464-9bb03cb90d5b,process
497b3021-ef13-4e59-93b8-f30e245a317a,cfb3f78a-768b-468c-9db9-e03331287ab4,HNK_GLO_PR_14150_SAP_HeiXS_IdocFramework,e44b03e4-87cf-4bd2-b469-52d045fd1c50,process
497b3021-ef13-4e59-93b8-f30e245a317a,d099fd29-88be-47b6-a01c-da0b9ef3734c,HNK_HU_PRC_05370_SAP_NAV_NewTaxLegislation_ManageInvoice,4bbe57fa-6ba4-4956-a931-8aa210c6976c,process
497b3021-ef13-4e59-93b8-f30e245a317a,d099fd29-88be-47b6-a01c-da0b9ef3734c,HNK_HU_PRC_05370_SAP_NAV_NewTaxLegislation_ManageInvoice,4bbe57fa-6ba4-4956-a931-8aa210c6976c,process
497b3021-ef13-4e59-93b8-f30e245a317a,d099fd29-88be-47b6-a01c-da0b9ef3734c,HNK_HU_PRC_05370_SAP_NAV_NewTaxLegislation_ManageInvoice,1c7a6bbd-603f-44dd-aefa-f410a25f60d9,process
497b3021-ef13-4e59-93b8-f30e245a317a,3f41c8e9-febd-4b17-b0e7-dd7a424ff4fc,HNK_GLO_PRC_14161_SAP_Virto_OrderStatus_HOP_EEGDF,1e348fa6-a624-4bc7-b8b9-3f2b97ee46e9,process
497b3021-ef13-4e59-93b8-f30e245a317a,a39ea6e3-d251-4beb-a200-4e36d8942479,HNK_GLO_PRC_14162_SAP_Virto_Invoice_HOP_EE_GDF,f38a3c48-0d0e-47d7-bf6f-a8ff24724803,process
497b3021-ef13-4e59-93b8-f30e245a317a,e172f3d3-8ea1-4d52-afc8-04c81ab52382,HNK_GLO_PRC_14163_SAP_Virto_OrderConfirmation_HOP_EEGDF,4bbb99d2-c755-4d92-ac8c-00f343fe717f,process
497b3021-ef13-4e59-93b8-f30e245a317a,1afc7be1-d561-406e-ad6a-9cc7196edc1a,HNK_GDF_PR_14160_B2B_SAP_VIRTO_IdocQueue,1a5da95c-7b55-46a1-a703-f5d03216c401,process
497b3021-ef13-4e59-93b8-f30e245a317a,cfb3f78a-768b-468c-9db9-e03331287ab4,HNK_GLO_PR_14150_SAP_HeiXS_IdocFramework,5b6fa058-ef49-4784-99d8-128bb7d58252,process
497b3021-ef13-4e59-93b8-f30e245a317a,3f41c8e9-febd-4b17-b0e7-dd7a424ff4fc,HNK_GLO_PRC_14161_SAP_Virto_OrderStatus_HOP_EEGDF,068ce4a9-5050-4672-aad7-feae3d58183f,process
497b3021-ef13-4e59-93b8-f30e245a317a,e172f3d3-8ea1-4d52-afc8-04c81ab52382,HNK_GLO_PRC_14163_SAP_Virto_OrderConfirmation_HOP_EEGDF,3f7798f3-0c81-4c29-b22f-13af44b643b7,process
497b3021-ef13-4e59-93b8-f30e245a317a,a39ea6e3-d251-4beb-a200-4e36d8942479,HNK_GLO_PRC_14162_SAP_Virto_Invoice_HOP_EE_GDF,934c0630-7c9f-46ad-81c2-7c7b79c432e0,process
497b3021-ef13-4e59-93b8-f30e245a317a,1afc7be1-d561-406e-ad6a-9cc7196edc1a,HNK_GDF_PR_14160_B2B_SAP_VIRTO_IdocQueue,3b62c761-8ac1-457d-b138-3275b50add3c,process
497b3021-ef13-4e59-93b8-f30e245a317a,cfb3f78a-768b-468c-9db9-e03331287ab4,HNK_GLO_PR_14150_SAP_HeiXS_IdocFramework,c4639c70-6270-487c-8d39-f2f161a1f37c,process
497b3021-ef13-4e59-93b8-f30e245a317a,1afc7be1-d561-406e-ad6a-9cc7196edc1a,HNK_GDF_PR_14160_B2B_SAP_VIRTO_IdocQueue,088bd019-e71b-4a4a-a750-226819afad6e,process
497b3021-ef13-4e59-93b8-f30e245a317a,1afc7be1-d561-406e-ad6a-9cc7196edc1a,HNK_GDF_PR_14160_B2B_SAP_VIRTO_IdocQueue,7664ed50-2865-4ea9-956a-5426204214fe,process
497b3021-ef13-4e59-93b8-f30e245a317a,cfb3f78a-768b-468c-9db9-e03331287ab4,HNK_GLO_PR_14150_SAP_HeiXS_IdocFramework,76dedadb-9bcf-4370-819a-791143550206,process
497b3021-ef13-4e59-93b8-f30e245a317a,cfb3f78a-768b-468c-9db9-e03331287ab4,HNK_GLO_PR_14150_SAP_HeiXS_IdocFramework,a9846edc-19dd-4907-8fa2-5e55be931811,process
497b3021-ef13-4e59-93b8-f30e245a317a,cfb3f78a-768b-468c-9db9-e03331287ab4,HNK_GLO_PR_14150_SAP_HeiXS_IdocFramework,8958f60b-1c51-4645-ae3e-fafdc6b47a9e,process
497b3021-ef13-4e59-93b8-f30e245a317a,1afc7be1-d561-406e-ad6a-9cc7196edc1a,HNK_GDF_PR_14160_B2B_SAP_VIRTO_IdocQueue,600eb91a-50e5-4397-ba2f-eb740c895f9b,process
497b3021-ef13-4e59-93b8-f30e245a317a,cfb3f78a-768b-468c-9db9-e03331287ab4,HNK_GLO_PR_14150_SAP_HeiXS_IdocFramework,421dc951-19ab-46a4-b4b4-967984f3e436,process
497b3021-ef13-4e59-93b8-f30e245a317a,86a66178-e94b-4a69-bee7-855408f86198,HNK_IT_SUB_12661_APIC_SAP_Getinvoice_Process_Partesa,a464a971-8c57-4389-8be9-e532d5a02a57,process
497b3021-ef13-4e59-93b8-f30e245a317a,8f5bb9e3-fe8f-46a1-acd0-7227a57e1fd5,HNK_IT_PRC_12650_SAP_SFDC_Customermaster_Partesa,8ce79e9d-9473-45e6-9b49-52328a629a47,process
497b3021-ef13-4e59-93b8-f30e245a317a,954d4d46-1df7-4d56-af94-3d3a293ee973,HNK_GLO_PRC_13200_Sundryinvoice_Outsystem_Snow,77651e06-b03d-42a5-bcb0-c174384ac054,process
497b3021-ef13-4e59-93b8-f30e245a317a,18ece917-b9ba-4e16-b6df-21734ba20473,HNK_PA_PRC_15130_Heilite_Trintech_GLBAL_CREATE_PA10,e1f4d3b9-4c43-4c39-8124-4e57add1e90b,process
497b3021-ef13-4e59-93b8-f30e245a317a,9c129d7c-e2e8-4360-8ff4-831e19bc95b3,HNK_PA_PRC_15140_Heilite_Trintech_GLTRAN_CREATE_PA10,b12c235c-ce3a-4da7-91ff-7af898b8aab7,process
497b3021-ef13-4e59-93b8-f30e245a317a,a5c3ba84-6eeb-444a-836d-98df0a661899,HNK_PA_PRC_15150_Heilite_Trintech_SLBAL_CREATE_PA10,78f70d55-1fe1-4294-8db8-d374245d23a5,process
497b3021-ef13-4e59-93b8-f30e245a317a,dcd265d3-438a-46c1-a958-218bb426d200,HNK_GLO_SUB_14170_DOT_SAP_GDF_OrdersCreation,672099ae-9dd2-4378-9f7b-7a8ff2139d78,process
497b3021-ef13-4e59-93b8-f30e245a317a,f9276381-12b2-404b-8827-209cc6174eb8,(to be deleted)HNK_GLO_PR_Common_Send_IDoc_HeiXS,dd426095-e062-44b0-ab47-4ca7cb9ac20e,process
497b3021-ef13-4e59-93b8-f30e245a317a,cfe1c35a-7ea1-420e-b498-c5be04651a19,HNK_HU_PRC_05390_SAP_TaxLegislation_TokenExchange,049ecfbe-b32d-4890-8c30-c459e84a0d62,process
497b3021-ef13-4e59-93b8-f30e245a317a,07885e8a-3df5-44e6-98ad-f38b48419bb7,HNK_HU_PRC_05380_SAP_NAV_NewTaxLegislation_InvoiceStatus,1d906e50-4d21-4865-83a6-ec2792c9619a,process
497b3021-ef13-4e59-93b8-f30e245a317a,d099fd29-88be-47b6-a01c-da0b9ef3734c,HNK_HU_PRC_05370_SAP_NAV_NewTaxLegislation_ManageInvoice,5298ebca-1ebd-4469-a695-71744e3b1d33,process
497b3021-ef13-4e59-93b8-f30e245a317a,1164db01-a240-4781-b777-9143574245fc,HNK_HU_PRC_05360_SAP_NAV_NewTaxLegislation_InvoiceData,ea34451e-6c6a-4935-9be3-da673ada6efa,process
497b3021-ef13-4e59-93b8-f30e245a317a,60c68281-c771-4108-9db4-7f5b4f7bec7f,HNK_MX_PRC_09080_HYBRIS_SAPxRM_OrderSimulate_Etrade,da3e7a0a-85e2-4191-a2fe-ab4c72548947,process
497b3021-ef13-4e59-93b8-f30e245a317a,60c68281-c771-4108-9db4-7f5b4f7bec7f,HNK_MX_PRC_09080_HYBRIS_SAPxRM_OrderSimulate_Etrade,f7497304-3167-4f48-8161-66928942303a,process
497b3021-ef13-4e59-93b8-f30e245a317a,60c68281-c771-4108-9db4-7f5b4f7bec7f,HNK_MX_PRC_09080_HYBRIS_SAPxRM_OrderSimulate_Etrade,ad1da133-edcc-49f7-936a-b52e6871bbb7,process
497b3021-ef13-4e59-93b8-f30e245a317a,60c68281-c771-4108-9db4-7f5b4f7bec7f,HNK_MX_PRC_09080_HYBRIS_SAPxRM_OrderSimulate_Etrade,eb465eee-c015-4aec-9e4e-675e7f8ede18,process
497b3021-ef13-4e59-93b8-f30e245a317a,60c68281-c771-4108-9db4-7f5b4f7bec7f,HNK_MX_PRC_09080_HYBRIS_SAPxRM_OrderSimulate_Etrade,d5bbd820-f7a6-4fc1-b836-7ef75fa76454,process
497b3021-ef13-4e59-93b8-f30e245a317a,60c68281-c771-4108-9db4-7f5b4f7bec7f,HNK_MX_PRC_09080_HYBRIS_SAPxRM_OrderSimulate_Etrade,3419e9f8-2a3f-4080-bae1-00a99ea8a04c,process
497b3021-ef13-4e59-93b8-f30e245a317a,60c68281-c771-4108-9db4-7f5b4f7bec7f,HNK_MX_PRC_09080_HYBRIS_SAPxRM_OrderSimulate_Etrade,a31ddd38-eb38-4d8e-82ac-293d664b1ab0,process
497b3021-ef13-4e59-93b8-f30e245a317a,1a745438-3907-4fd8-b3da-89944d013d76,HNK_MX_PRC_14300_HYBRIS_SAPxRM_POCancelOrder_Etrade,60d16fdc-dad2-4487-9234-90668184b113,process
497b3021-ef13-4e59-93b8-f30e245a317a,1afc7be1-d561-406e-ad6a-9cc7196edc1a,HNK_GDF_PR_14160_B2B_SAP_VIRTO_IdocQueue,1002393e-85c7-466c-8a6a-fe8b5263488d,process
497b3021-ef13-4e59-93b8-f30e245a317a,cfb3f78a-768b-468c-9db9-e03331287ab4,HNK_GLO_PR_14150_SAP_HeiXS_IdocFramework,cb3c310a-92c0-4c56-b216-758e2eaed1ea,process
497b3021-ef13-4e59-93b8-f30e245a317a,a0a270a2-f8aa-4b80-8120-fbbd46ace2f7,HNK_IT_PRC_10700_SAP_SFDC_Orderstatus_Partesa,ea896048-dac1-44e3-81ac-b28c87a52c18,process
497b3021-ef13-4e59-93b8-f30e245a317a,a0a270a2-f8aa-4b80-8120-fbbd46ace2f7,HNK_IT_PRC_10700_SAP_SFDC_Orderstatus_Partesa,252b965b-9a48-40b8-a3f8-401f40c623ad,process
497b3021-ef13-4e59-93b8-f30e245a317a,90e483c2-d99c-4245-92e3-27d025373d06,HNK_RU_PRC_SF_HR.Local.018_Payroll,4ebc1d9a-1710-4dec-bdc4-8746c7cffd59,process
497b3021-ef13-4e59-93b8-f30e245a317a,90e483c2-d99c-4245-92e3-27d025373d06,HNK_RU_PRC_SF_HR.Local.018_Payroll,5f04f563-4634-4a5a-adb3-0775bf35adba,process
497b3021-ef13-4e59-93b8-f30e245a317a,e172f3d3-8ea1-4d52-afc8-04c81ab52382,HNK_GLO_PRC_14163_SAP_Virto_OrderConfirmation_HOP_EEGDF,7c53c8e6-57d6-4dc9-9749-d778011c0a97,process
497b3021-ef13-4e59-93b8-f30e245a317a,1afc7be1-d561-406e-ad6a-9cc7196edc1a,HNK_GDF_PR_14160_B2B_SAP_VIRTO_IdocQueue,02efb680-9876-4e91-bed2-aafbdcca9a47,process
497b3021-ef13-4e59-93b8-f30e245a317a,742ad6ae-bbf3-41b9-96a2-1f7cc42b2bdd,HNK_HET_PR_14410_OrderTransfer,2b54ca80-a82f-427d-90fa-0db94ec7600e,process
497b3021-ef13-4e59-93b8-f30e245a317a,ba95780a-e85f-4e06-8873-95474bf6a2a7,HNK_GLO_PRC_10662_SAP_NORIA_FinancialAccountingPosting_OutboundFromSAP,033c15aa-6a0f-4585-b79d-f20ce9c40632,process
497b3021-ef13-4e59-93b8-f30e245a317a,a5c3ba84-6eeb-444a-836d-98df0a661899,HNK_PA_PRC_15150_Heilite_Trintech_SLBAL_CREATE_PA10,9d210efc-ef6c-4cf3-b82e-14af55adb15d,process
497b3021-ef13-4e59-93b8-f30e245a317a,18ece917-b9ba-4e16-b6df-21734ba20473,HNK_PA_PRC_15130_Heilite_Trintech_GLBAL_CREATE_PA10,f74f1311-ad02-4d23-9507-c9188d83cbb5,process
497b3021-ef13-4e59-93b8-f30e245a317a,60c68281-c771-4108-9db4-7f5b4f7bec7f,HNK_MX_PRC_09080_HYBRIS_SAPxRM_OrderSimulate_Etrade,d4281d04-755a-4bb4-b7aa-b99ff7c54aee,process
497b3021-ef13-4e59-93b8-f30e245a317a,60c68281-c771-4108-9db4-7f5b4f7bec7f,HNK_MX_PRC_09080_HYBRIS_SAPxRM_OrderSimulate_Etrade,0f52da6e-22ed-4c61-adf7-1d841d830b63,process
497b3021-ef13-4e59-93b8-f30e245a317a,60c68281-c771-4108-9db4-7f5b4f7bec7f,HNK_MX_PRC_09080_HYBRIS_SAPxRM_OrderSimulate_Etrade,a31ddd38-eb38-4d8e-82ac-293d664b1ab0,process
497b3021-ef13-4e59-93b8-f30e245a317a,60c68281-c771-4108-9db4-7f5b4f7bec7f,HNK_MX_PRC_09080_HYBRIS_SAPxRM_OrderSimulate_Etrade,0f52da6e-22ed-4c61-adf7-1d841d830b63,process
497b3021-ef13-4e59-93b8-f30e245a317a,60c68281-c771-4108-9db4-7f5b4f7bec7f,HNK_MX_PRC_09080_HYBRIS_SAPxRM_OrderSimulate_Etrade,d4a26b49-4f4b-449f-90aa-58b32f7d8ed1,process
497b3021-ef13-4e59-93b8-f30e245a317a,90e483c2-d99c-4245-92e3-27d025373d06,HNK_RU_PRC_SF_HR.Local.018_Payroll,fe07b5ab-0245-42d4-926b-c15f0083b430,process
497b3021-ef13-4e59-93b8-f30e245a317a,74f74afb-16e8-4e10-b511-10ea510c1410,HNK_IT_PRC_14320_SAP_X70_IdocFramework,d6743be4-25ad-4be6-876c-3d91684ecf8c,process
497b3021-ef13-4e59-93b8-f30e245a317a,ecb76c8b-82b7-4113-a0d7-abd3a8a914ed,HNK_GLO_PRC_08971_Etrade_CustomerProductList_AtomQueue_Listener,0c1a2043-6b0e-41a2-ab63-78334d265963,process
497b3021-ef13-4e59-93b8-f30e245a317a,5dc22711-4877-466d-b0d2-85ec57cd5927,HNK_HIL_PR_12370_Etrade_External Document,b9a004a2-0e73-4065-8440-f2634911ae31,process
497b3021-ef13-4e59-93b8-f30e245a317a,db65c416-0d80-4d0f-ac24-019ef6a73057,HNK_HIL_PR_12371_Etrade_ExternalDocument_Atomqueue_Listener,24b62d9a-da8b-46c7-9284-e508009db737,process
497b3021-ef13-4e59-93b8-f30e245a317a,cac0e5e5-ea54-441d-9ea9-509ce15a3178,HNK_ET_PRC_10310_Heilite_Esker_Costcenter_BEDELE,a135cd3d-c49e-4305-8558-c9c6f25d7f17,process
497b3021-ef13-4e59-93b8-f30e245a317a,e779c23f-ed4d-4e51-bcc2-7c1cb89c263f,HNK_ET_PRC_15640_Heilite_Esker_WHT_BEDELE,9fc79b90-696c-4f4d-9d3b-50f3144ab6b4,process
497b3021-ef13-4e59-93b8-f30e245a317a,c7ec0c88-0b84-4b9c-8174-09e3f16bccdc,HNK_ET_PRC_15650_Heilite_Esker_LCCode_BEDELE,96a0bdff-25e5-4a1e-a1f6-cd739483115c,process
497b3021-ef13-4e59-93b8-f30e245a317a,d56fa865-6e67-42c9-9205-3cb3a4437b25,HNK_ET_PRC_10320_Heilite_Esker_Companycode,91078f90-f851-40da-8575-c0984b256cad,process
497b3021-ef13-4e59-93b8-f30e245a317a,7bd96b17-9235-4ca6-97b3-039fe1cd9c32,HNK_ET_PRC_10330_Heilite_Esker_Vendor_BEDELE,6d72df3e-6408-45fa-a865-c945f202df90,process
497b3021-ef13-4e59-93b8-f30e245a317a,03235f30-0825-4629-9db0-2377ffd31180,HNK_ET_PRC_10340_Heilite_Esker_GLaccount_BEDELE,c7254052-7956-462b-8c28-292842faaeff,process
497b3021-ef13-4e59-93b8-f30e245a317a,3000d49e-a7b2-4906-849f-f3de7a111529,HNK_ET_PRC_10350_Heilite_Esker_Brands_BEDELE,24c246fb-82db-4056-9acc-64a7ff5dfeca,process
497b3021-ef13-4e59-93b8-f30e245a317a,b5754711-1638-4da3-8dda-5f930be019b1,HNK_ET_PRC_10360_Heilite_Esker_TaxCode_BEDELE,0e99a70a-5e84-4fb8-9af3-fec73a5f187b,process
497b3021-ef13-4e59-93b8-f30e245a317a,b51ee3f2-6622-4ac5-a45a-95f5440f8292,HNK_ET_PRC_10370_Heilite_Esker_PaymentTerms_BEDELE,42da5ebb-f3b9-4e07-9c06-c2375cc88097,process
497b3021-ef13-4e59-93b8-f30e245a317a,b4877d0d-df18-4bab-9fa0-79967e86a332,HNK_ET_PRC_10380_Heilite_Esker_Currency_BEDELE,3c462415-f71d-4f30-85e4-0cfddd9870a8,process
497b3021-ef13-4e59-93b8-f30e245a317a,865afbc0-b664-4283-9220-b985ca3a1488,HNK_ET_PRC_10390_Heilite_Esker_BankDetails,42fae099-7581-4dd0-b47b-a934d9e45789,process
497b3021-ef13-4e59-93b8-f30e245a317a,9c81cd0c-f190-42fe-a5eb-1d37552fa17c,HNK_ET_PRC_10430_Invoice_Ack,932ab95d-82cc-41af-b16b-ef6f90912258,process
497b3021-ef13-4e59-93b8-f30e245a317a,b84e753f-b235-4012-bec4-6a01e7afe47f,HNK_ET_PRC_10450_Heilite_Esker_Costcenter_HARAR,59651d50-50af-431c-8730-bafe0af6319b,process
497b3021-ef13-4e59-93b8-f30e245a317a,7a9eba69-50ef-4e5e-92c5-3af16568e673,HNK_ET_PRC_15660_Heilite_Esker_WHT_HARAR,fae88db3-bfdc-4953-ac68-b8e71725b67c,process
497b3021-ef13-4e59-93b8-f30e245a317a,1c93594d-0385-42df-8720-9cb78101861c,HNK_ET_PRC_15670_Heilite_Esker_LCCode_HARAR,7fd80eca-3e73-4d02-b1b9-754d2953e7e0,process
497b3021-ef13-4e59-93b8-f30e245a317a,da992bb3-b08e-45b2-8b83-35fb046d2ae6,HNK_ET_PRC_10460_Heilite_Esker_Companycode,69663f85-dca3-4a18-8242-9918619a840f,process
497b3021-ef13-4e59-93b8-f30e245a317a,5ac42912-aafd-4e3a-b34a-c31a5f28003a,HNK_ET_PRC_10470_Heilite_Esker_Vendor_HARAR,fc70f8d3-92ea-41fb-a476-f513bc6f7844,process
497b3021-ef13-4e59-93b8-f30e245a317a,7be29106-6c41-47e5-a75e-c85913656e67,HNK_ET_PRC_10480_Heilite_Esker_GLaccount_HARAR,0dd4b1f4-87de-4a71-85d2-d609cf104653,process
