originalExecutionId,account,executionTime,status,executionType,processName,processId,atomName,atomId,inboundDocumentCount,inboundErrorDocumentCount,outboundDocumentCount,executionDuration,message,parentExecutionId,topLevelExecutionId,inboundDocumentSize,outboundDocumentSize,launcherID,reportKey,nodeId,is_outlier,is_outliertxt,nodeIdtxt,executionId
0.0,eonitalyspa-AEYI78,2023-08-16 03:24:43,COMPLETE,exec_listener_bridge,MMI_DVC_RLT_SMR,d9440076-4f75-4230-8f12-77337487a437,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,9374.0,0,0,0,305.0,969.0,a04d7436-4a3b-4e0d-b78c-0592f7eff6d0,apim-azure,atom03[worker-2ef2c9f6-4227-4358-bce8-81079f4441f6-2023.08.16],red,red,atom03,2023-08-16 03:24:43
0.0,eonitalyspa-AEYI78,2023-08-16 03:24:50,COMPLETE,exec_listener_bridge,MMI_DVC_MyEON_RICERCA_LETTURE,a1677303-17d7-43d4-9fd1-9790222af3a8,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,4.0,7368.0,0,0,0,366.0,61621.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom02[worker-8a6ceaf0-1416-4925-97e3-7a39cb4d81a3-2023.08.15],red,red,atom02,2023-08-16 03:24:50
0.0,eonitalyspa-AEYI78,2023-08-16 03:24:55,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB,e23981ff-d8bf-4d49-b0d2-0fcafba68c90,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,2.0,7150.0,0,0,0,1002.0,1844.0,0,0,atom04[execution-98e7aff5-04ab-485b-bc58-bba86a820c82-2023.08.16],red,red,atom04,2023-08-16 03:24:55
0.0,eonitalyspa-AEYI78,2023-08-16 03:25:00,COMPLETE,exec_listener_bridge,MMI_DVC_RLT_SMR_MyEON,42a1ba31-ddeb-4b13-89d2-2daace77ab58,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,2.0,7288.0,0,0,0,118.0,1037.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom03[worker-2ef2c9f6-4227-4358-bce8-81079f4441f6-2023.08.16],red,red,atom03,2023-08-16 03:25:00
0.0,eonitalyspa-AEYI78,2023-08-16 03:25:01,COMPLETE,exec_listener,Queue_Check_IBAN,f5b9394b-56b3-456d-b524-3cfde617a98b,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,4604.0,0,0,0,80.0,179.0,0,0,atom05[execution-b4be63e8-2f4f-4e8f-ac6a-662dd8d65846-2023.08.16],red,red,atom05,2023-08-16 03:25:01
0.0,eonitalyspa-AEYI78,2023-08-16 03:25:02,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB_NOTIFYMESSAGE,8468e90b-26d9-4f30-bf5d-3fb3fa426256,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,5465.0,0,0,0,1817.0,81.0,d6ba2d62-393e-4036-9c3e-5ca9e67ebd25,apim-azure,atom02[worker-8a6ceaf0-1416-4925-97e3-7a39cb4d81a3-2023.08.15],red,red,atom02,2023-08-16 03:25:02
0.0,eonitalyspa-AEYI78,2023-08-16 03:25:30,COMPLETE,exec_listener_bridge,MMI_DVC_MyEON_RICERCA_LETTURE,a1677303-17d7-43d4-9fd1-9790222af3a8,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,3.0,6420.0,0,0,0,366.0,20353.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom02[worker-8b85a304-91f7-4d49-8211-3dfaf7577734-2023.08.16],red,red,atom02,2023-08-16 03:25:30
0.0,eonitalyspa-AEYI78,2023-08-16 03:25:36,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB,e23981ff-d8bf-4d49-b0d2-0fcafba68c90,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,2.0,8530.0,0,0,0,2564.0,3736.0,0,0,atom05[execution-16035a5f-1837-4a18-8eba-21448fb6f5ef-2023.08.16],red,red,atom05,2023-08-16 03:25:36
0.0,eonitalyspa-AEYI78,2023-08-16 03:25:44,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB_NOTIFYMESSAGE,8468e90b-26d9-4f30-bf5d-3fb3fa426256,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,6504.0,0,0,0,832.0,81.0,d6ba2d62-393e-4036-9c3e-5ca9e67ebd25,apim-azure,atom03[worker-2ef2c9f6-4227-4358-bce8-81079f4441f6-2023.08.16],red,red,atom03,2023-08-16 03:25:44
0.0,eonitalyspa-AEYI78,2023-08-16 03:26:29,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB,e23981ff-d8bf-4d49-b0d2-0fcafba68c90,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,2.0,7311.0,0,0,0,1128.0,1988.0,0,0,atom04[execution-4fdef4ba-38bd-458a-8894-54a50db426f4-2023.08.16],red,red,atom04,2023-08-16 03:26:29
0.0,eonitalyspa-AEYI78,2023-08-16 03:27:12,COMPLETE,exec_listener,DSDS_2_QUEUE_LISTNER,57738ab0-7358-4b52-a372-0a27fc9cd48e,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,4.0,8169.0,0,0,0,262.0,293994.0,0,0,atom04[execution-575605b2-9c37-4f8d-ba79-535a0c952312-2023.08.16],red,red,atom04,2023-08-16 03:27:12
0.0,eonitalyspa-AEYI78,2023-08-16 03:27:21,COMPLETE,exec_listener,Queue_Check_IBAN,f5b9394b-56b3-456d-b524-3cfde617a98b,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,4802.0,0,0,0,80.0,179.0,0,0,atom05[execution-d4b2d167-5668-486f-abd7-abee83d4ba87-2023.08.16],red,red,atom05,2023-08-16 03:27:21
0.0,eonitalyspa-AEYI78,2023-08-16 03:27:27,COMPLETE,sub_process,SUB: SCSI_Set_Response_Error No Data Start Shape,0b4d86a9-12f7-4a93-9a22-d70905fad337,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,5056.0,0,0,execution-c4f879f9-ebf4-4c00-bec0-40b380e84079-2023.08.16,0.0,0.0,0,0,atom06[worker-7bcf1d16-598c-4d14-ad6b-2cbfa996f56b-2023.08.15],red,red,atom06,2023-08-16 03:27:27
0.0,eonitalyspa-AEYI78,2023-08-16 03:27:31,COMPLETE,exec_listener,SendKit_2_QueueListener,481a5ead-8762-4511-9d4e-88e1cc40fdcf,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,2.0,5848.0,0,0,0,173.0,672.0,0,0,atom06[execution-ceeb0e3e-d916-4930-9dea-69f9d620a49d-2023.08.16],red,red,atom06,2023-08-16 03:27:31
0.0,eonitalyspa-AEYI78,2023-08-16 03:27:36,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB,e23981ff-d8bf-4d49-b0d2-0fcafba68c90,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,2.0,6766.0,0,0,0,1002.0,1844.0,0,0,atom04[execution-973cff7d-22e5-42fa-b9bb-3bd92a7ae1c2-2023.08.16],red,red,atom04,2023-08-16 03:27:36
0.0,eonitalyspa-AEYI78,2023-08-16 03:27:39,COMPLETE,exec_listener,Queue_Check_IBAN,f5b9394b-56b3-456d-b524-3cfde617a98b,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,4678.0,0,0,0,80.0,179.0,0,0,atom05[execution-2ae2f5a8-6220-4677-bc60-dd33bce882ea-2023.08.16],red,red,atom05,2023-08-16 03:27:39
0.0,eonitalyspa-AEYI78,2023-08-16 03:28:05,COMPLETE,sub_process,SUB: SCSI_Set_Response_Error No Data Start Shape,0b4d86a9-12f7-4a93-9a22-d70905fad337,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,5030.0,0,0,execution-45dfb2c4-4e1e-4696-b470-a456e39d1106-2023.08.16,0.0,0.0,0,0,atom01[worker-4fba4c6d-d1fa-4562-970a-ca7b5e3c3b99-2023.08.16],red,red,atom01,2023-08-16 03:28:05
0.0,eonitalyspa-AEYI78,2023-08-16 03:28:07,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB,e23981ff-d8bf-4d49-b0d2-0fcafba68c90,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,2.0,8299.0,0,0,0,2071.0,3189.0,0,0,atom06[execution-ae6a0d39-db5d-4dbf-bd01-738bada0efdc-2023.08.16],red,red,atom06,2023-08-16 03:28:07
0.0,eonitalyspa-AEYI78,2023-08-16 03:28:09,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB,e23981ff-d8bf-4d49-b0d2-0fcafba68c90,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,2.0,7015.0,0,0,0,1005.0,1852.0,0,0,atom04[execution-189fec8a-1ab5-4a89-9be8-6ce7f9efbe46-2023.08.16],red,red,atom04,2023-08-16 03:28:09
0.0,eonitalyspa-AEYI78,2023-08-16 03:28:18,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB_NOTIFYMESSAGE,8468e90b-26d9-4f30-bf5d-3fb3fa426256,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,6983.0,0,0,0,1014.0,81.0,d6ba2d62-393e-4036-9c3e-5ca9e67ebd25,apim-azure,atom06[worker-7bcf1d16-598c-4d14-ad6b-2cbfa996f56b-2023.08.15],red,red,atom06,2023-08-16 03:28:18
0.0,eonitalyspa-AEYI78,2023-08-16 03:29:03,COMPLETE,exec_listener,Queue_Check_IBAN,f5b9394b-56b3-456d-b524-3cfde617a98b,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,4425.0,0,0,0,80.0,179.0,0,0,atom04[execution-eb1b2f04-f77a-43d7-b736-6f8e4b70d905-2023.08.16],red,red,atom04,2023-08-16 03:29:03
0.0,eonitalyspa-AEYI78,2023-08-16 03:30:00,COMPLETE,exec_sched,MMI_CLOUD_DIP_TO_CRM_CC_NEAR_SHORE,96ac06ca-71e4-4902-84e3-2000f5f8a266,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,0.0,4754.0,0,0,0,0.0,0.0,0,0,atom05[execution-93da534c-7152-4e24-9942-5e4a30ade391-2023.08.16],red,red,atom05,2023-08-16 03:30:00
0.0,eonitalyspa-AEYI78,2023-08-16 03:30:00,COMPLETE,exec_sched,MMI_CLOUD_CAMAPIGN_TO_JAKALA,0bcec3ec-fcec-41e3-9187-2eea4b4cddd9,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,0.0,5481.0,0,0,0,0.0,0.0,0,0,atom06[execution-e38e6325-9b43-4362-8c58-c974772d29e1-2023.08.16],red,red,atom06,2023-08-16 03:30:00
0.0,eonitalyspa-AEYI78,2023-08-16 03:30:10,COMPLETE,exec_listener,DSDS_2_QUEUE_LISTNER,57738ab0-7358-4b52-a372-0a27fc9cd48e,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,4.0,6787.0,0,0,0,262.0,443806.0,0,0,atom04[execution-87a43a7d-588c-4d64-9e8a-3cfef3b83406-2023.08.16],red,red,atom04,2023-08-16 03:30:10
0.0,eonitalyspa-AEYI78,2023-08-16 03:30:19,COMPLETE,exec_listener,SendKit_2_QueueListener,481a5ead-8762-4511-9d4e-88e1cc40fdcf,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,2.0,5644.0,0,0,0,173.0,672.0,0,0,atom05[execution-d220e64e-c70d-4c94-9a5e-ee479ba8c379-2023.08.16],red,red,atom05,2023-08-16 03:30:19
0.0,eonitalyspa-AEYI78,2023-08-16 03:30:25,COMPLETE,exec_listener_bridge,MMI_DVC_MyEON_RICERCA_LETTURE,a1677303-17d7-43d4-9fd1-9790222af3a8,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,3.0,9916.0,0,0,0,366.0,61619.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom01[worker-4fba4c6d-d1fa-4562-970a-ca7b5e3c3b99-2023.08.16],red,red,atom01,2023-08-16 03:30:25
0.0,eonitalyspa-AEYI78,2023-08-16 03:30:29,COMPLETE,exec_listener_bridge,MMI_DVC_MyEON_RICERCA_LETTURE,a1677303-17d7-43d4-9fd1-9790222af3a8,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,3.0,7737.0,0,0,0,366.0,61619.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom06[worker-7bcf1d16-598c-4d14-ad6b-2cbfa996f56b-2023.08.15],red,red,atom06,2023-08-16 03:30:29
0.0,eonitalyspa-AEYI78,2023-08-16 03:30:30,COMPLETE,exec_listener_bridge,MMI_DVC_RLT_SMR_MyEON,42a1ba31-ddeb-4b13-89d2-2daace77ab58,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,3.0,8034.0,0,0,0,117.0,1138.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom02[worker-8a6ceaf0-1416-4925-97e3-7a39cb4d81a3-2023.08.15],red,red,atom02,2023-08-16 03:30:30
0.0,eonitalyspa-AEYI78,2023-08-16 03:30:33,COMPLETE,exec_listener_bridge,MMI_DVC_RLT_SMR_MyEON,42a1ba31-ddeb-4b13-89d2-2daace77ab58,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,3.0,4691.0,0,0,0,124.0,1145.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom02[worker-8a6ceaf0-1416-4925-97e3-7a39cb4d81a3-2023.08.15],red,red,atom02,2023-08-16 03:30:33
0.0,eonitalyspa-AEYI78,2023-08-16 03:30:42,COMPLETE,exec_listener_bridge,MMI_DVC_RLT_SMR_MyEON,42a1ba31-ddeb-4b13-89d2-2daace77ab58,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,2.0,4700.0,0,0,0,117.0,1030.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom04[worker-a2d2edf2-6778-43f5-b785-e6ba6abb44a2-2023.08.16],red,red,atom04,2023-08-16 03:30:42
0.0,eonitalyspa-AEYI78,2023-08-16 03:31:04,COMPLETE,exec_listener_bridge,MMI_DVC_MyEON_RICERCA_LETTURE,a1677303-17d7-43d4-9fd1-9790222af3a8,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,4.0,5459.0,0,0,0,366.0,61887.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom03[worker-2ef2c9f6-4227-4358-bce8-81079f4441f6-2023.08.16],red,red,atom03,2023-08-16 03:31:04
0.0,eonitalyspa-AEYI78,2023-08-16 03:31:43,COMPLETE,exec_listener,Queue_Check_IBAN,f5b9394b-56b3-456d-b524-3cfde617a98b,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,4755.0,0,0,0,80.0,179.0,0,0,atom05[execution-6ebbc3d0-6589-4462-983f-98029219455f-2023.08.16],red,red,atom05,2023-08-16 03:31:43
0.0,eonitalyspa-AEYI78,2023-08-16 03:32:25,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB,e23981ff-d8bf-4d49-b0d2-0fcafba68c90,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,2.0,9509.0,0,0,0,1002.0,1844.0,0,0,atom05[execution-15163e3c-88f6-4f10-9964-742446e95d3d-2023.08.16],red,red,atom05,2023-08-16 03:32:25
0.0,eonitalyspa-AEYI78,2023-08-16 03:32:41,COMPLETE,exec_listener,Queue_Check_IBAN,f5b9394b-56b3-456d-b524-3cfde617a98b,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,4454.0,0,0,0,80.0,179.0,0,0,atom04[execution-93306f04-8071-417e-be4c-118a8c097054-2023.08.16],red,red,atom04,2023-08-16 03:32:41
0.0,eonitalyspa-AEYI78,2023-08-16 03:33:00,COMPLETE,exec_listener,Queue_Check_IBAN,f5b9394b-56b3-456d-b524-3cfde617a98b,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,4727.0,0,0,0,80.0,179.0,0,0,atom04[execution-56cec32d-c19d-4ad4-8b41-f134b57a654c-2023.08.16],red,red,atom04,2023-08-16 03:33:00
0.0,eonitalyspa-AEYI78,2023-08-16 03:33:08,COMPLETE,exec_listener,Queue_Check_IBAN,f5b9394b-56b3-456d-b524-3cfde617a98b,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,4729.0,0,0,0,145.0,221.0,0,0,atom05[execution-c2b5d5ac-3220-4606-8556-b1ebcc083b22-2023.08.16],red,red,atom05,2023-08-16 03:33:08
0.0,eonitalyspa-AEYI78,2023-08-16 03:33:14,COMPLETE,exec_listener_bridge,MMI_DVC_RLT_SMR,d9440076-4f75-4230-8f12-77337487a437,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,4395.0,0,0,0,349.0,955.0,a04d7436-4a3b-4e0d-b78c-0592f7eff6d0,apim-azure,atom04[worker-a2d2edf2-6778-43f5-b785-e6ba6abb44a2-2023.08.16],red,red,atom04,2023-08-16 03:33:14
0.0,eonitalyspa-AEYI78,2023-08-16 03:33:14,COMPLETE,exec_listener_bridge,MMI_DVC_RLT_SMR,d9440076-4f75-4230-8f12-77337487a437,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,6093.0,0,0,0,305.0,969.0,a04d7436-4a3b-4e0d-b78c-0592f7eff6d0,apim-azure,atom06[worker-7bcf1d16-598c-4d14-ad6b-2cbfa996f56b-2023.08.15],red,red,atom06,2023-08-16 03:33:14
0.0,eonitalyspa-AEYI78,2023-08-16 03:33:14,COMPLETE,exec_listener_bridge,MMI_DVC_RLT_SMR_MyEON,42a1ba31-ddeb-4b13-89d2-2daace77ab58,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,3.0,4393.0,0,0,0,121.0,1145.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom03[worker-2ef2c9f6-4227-4358-bce8-81079f4441f6-2023.08.16],red,red,atom03,2023-08-16 03:33:14
0.0,eonitalyspa-AEYI78,2023-08-16 03:33:18,COMPLETE,exec_listener,Queue_Check_IBAN,f5b9394b-56b3-456d-b524-3cfde617a98b,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,4565.0,0,0,0,145.0,221.0,0,0,atom04[execution-87209c96-cbc0-4250-89d4-e4750a69f622-2023.08.16],red,red,atom04,2023-08-16 03:33:18
0.0,eonitalyspa-AEYI78,2023-08-16 03:33:20,COMPLETE,exec_listener_bridge,MMI_DVC_MyEON_RICERCA_LETTURE,a1677303-17d7-43d4-9fd1-9790222af3a8,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,2.0,6411.0,0,0,0,366.0,60693.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom02[worker-8a6ceaf0-1416-4925-97e3-7a39cb4d81a3-2023.08.15],red,red,atom02,2023-08-16 03:33:20
0.0,eonitalyspa-AEYI78,2023-08-16 03:33:23,COMPLETE,exec_listener_bridge,MMI_DVC_RLT_SMR_MyEON,42a1ba31-ddeb-4b13-89d2-2daace77ab58,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,3.0,4875.0,0,0,0,123.0,1141.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom04[worker-a2d2edf2-6778-43f5-b785-e6ba6abb44a2-2023.08.16],red,red,atom04,2023-08-16 03:33:23
0.0,eonitalyspa-AEYI78,2023-08-16 03:33:26,COMPLETE,exec_listener,DSDS_2_QUEUE_LISTNER,57738ab0-7358-4b52-a372-0a27fc9cd48e,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,4.0,7737.0,0,0,0,262.0,301098.0,0,0,atom05[execution-d948b255-202a-47bc-8b78-697314e7c8b2-2023.08.16],red,red,atom05,2023-08-16 03:33:26
0.0,eonitalyspa-AEYI78,2023-08-16 03:33:32,COMPLETE,exec_listener_bridge,MMI_DVC_MyEON_RICERCA_LETTURE,a1677303-17d7-43d4-9fd1-9790222af3a8,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,3.0,7847.0,0,0,0,366.0,53384.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom04[worker-a2d2edf2-6778-43f5-b785-e6ba6abb44a2-2023.08.16],red,red,atom04,2023-08-16 03:33:32
0.0,eonitalyspa-AEYI78,2023-08-16 03:33:35,COMPLETE,exec_listener,SendKit_2_QueueListener,481a5ead-8762-4511-9d4e-88e1cc40fdcf,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,2.0,5517.0,0,0,0,173.0,672.0,0,0,atom04[execution-65e6d42a-04b3-4f13-9e12-d73d1444b89a-2023.08.16],red,red,atom04,2023-08-16 03:33:35
0.0,eonitalyspa-AEYI78,2023-08-16 03:33:37,COMPLETE,exec_listener_bridge,MMI_DVC_RLT_SMR,d9440076-4f75-4230-8f12-77337487a437,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,6546.0,0,0,0,351.0,958.0,a04d7436-4a3b-4e0d-b78c-0592f7eff6d0,apim-azure,atom01[worker-4fba4c6d-d1fa-4562-970a-ca7b5e3c3b99-2023.08.16],red,red,atom01,2023-08-16 03:33:37
0.0,eonitalyspa-AEYI78,2023-08-16 03:33:41,COMPLETE,exec_listener,Queue_Check_IBAN,f5b9394b-56b3-456d-b524-3cfde617a98b,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,4627.0,0,0,0,80.0,179.0,0,0,atom05[execution-849f619a-32f5-4b15-b86f-195195912957-2023.08.16],red,red,atom05,2023-08-16 03:33:41
0.0,eonitalyspa-AEYI78,2023-08-16 03:33:48,COMPLETE,exec_listener_bridge,MMI_DVC_MyEON_RICERCA_LETTURE,a1677303-17d7-43d4-9fd1-9790222af3a8,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,3.0,7760.0,0,0,0,366.0,61406.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom03[worker-2ef2c9f6-4227-4358-bce8-81079f4441f6-2023.08.16],red,red,atom03,2023-08-16 03:33:48
0.0,eonitalyspa-AEYI78,2023-08-16 03:33:49,COMPLETE,exec_listener_bridge,MMI_DVC_MyEON_RICERCA_LETTURE,a1677303-17d7-43d4-9fd1-9790222af3a8,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,3.0,6441.0,0,0,0,366.0,9753.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom04[worker-a2d2edf2-6778-43f5-b785-e6ba6abb44a2-2023.08.16],red,red,atom04,2023-08-16 03:33:49
0.0,eonitalyspa-AEYI78,2023-08-16 03:34:03,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB,e23981ff-d8bf-4d49-b0d2-0fcafba68c90,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,2.0,8672.0,0,0,0,1005.0,1852.0,0,0,atom05[execution-9cd3225a-1e2b-4922-aff2-74905c415bd7-2023.08.16],red,red,atom05,2023-08-16 03:34:03
0.0,eonitalyspa-AEYI78,2023-08-16 03:34:10,COMPLETE,exec_listener_bridge,MMI_DVC_RLT_SMR_MyEON,42a1ba31-ddeb-4b13-89d2-2daace77ab58,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,3.0,7467.0,0,0,0,122.0,1145.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom02[worker-8b85a304-91f7-4d49-8211-3dfaf7577734-2023.08.16],red,red,atom02,2023-08-16 03:34:10
0.0,eonitalyspa-AEYI78,2023-08-16 03:34:16,COMPLETE,exec_listener_bridge,MMI_DVC_RLT_SMR_MyEON,42a1ba31-ddeb-4b13-89d2-2daace77ab58,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,3.0,8810.0,0,0,0,124.0,1145.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom04[worker-a2d2edf2-6778-43f5-b785-e6ba6abb44a2-2023.08.16],red,red,atom04,2023-08-16 03:34:16
0.0,eonitalyspa-AEYI78,2023-08-16 03:34:20,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB,e23981ff-d8bf-4d49-b0d2-0fcafba68c90,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,2.0,9266.0,0,0,0,1002.0,1844.0,0,0,atom05[execution-20eecae7-c065-4e89-8f2d-dafbbef515f6-2023.08.16],red,red,atom05,2023-08-16 03:34:20
0.0,eonitalyspa-AEYI78,2023-08-16 03:34:21,COMPLETE,exec_listener,DSDS_2_QUEUE_LISTNER,57738ab0-7358-4b52-a372-0a27fc9cd48e,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,4.0,8048.0,0,0,0,262.0,290266.0,0,0,atom06[execution-f93fdb10-1c03-4d88-a85d-edae22d0b47e-2023.08.16],red,red,atom06,2023-08-16 03:34:21
0.0,eonitalyspa-AEYI78,2023-08-16 03:34:25,COMPLETE,exec_listener_bridge,MMI_DVC_MyEON_RICERCA_LETTURE,a1677303-17d7-43d4-9fd1-9790222af3a8,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,4.0,9029.0,0,0,0,366.0,61779.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom01[worker-4fba4c6d-d1fa-4562-970a-ca7b5e3c3b99-2023.08.16],red,red,atom01,2023-08-16 03:34:25
